"2025-06-11";"12:59:17";"WinControl (rev 1195) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:qP";"1:NPQ";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1231B) ";""
"2025-06-11 08:53:28.643";"2025-06-11";"08:53:28";"SLCS";"";"Light Curve start ";""
"2025-06-11 08:53:30.039";"2025-06-11";"08:53:30";"FO";"1";"0";"0";"0";"-";"-";"-";"-";"-";"0";"0";"-"
"2025-06-11 08:53:32.089";"2025-06-11";"08:53:32";"SLCE";"";"Light Curve end ";""
"2025-06-11 08:54:23.727";"2025-06-11";"08:54:23";"SLCS";"";"Light Curve start ";"313"
"2025-06-11 08:54:23.727";"2025-06-11";"08:54:23";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 15.958 )   (Platt et al. 1980) ";""
"2025-06-11 08:54:23.727";"2025-06-11";"08:54:23";"REG2";"";"#1: alpha: 0.219, ETRm: 17.452, Ik: 79.528   (Jassby and Platt 1976) ";""
"2025-06-11 08:54:25.116";"2025-06-11";"08:54:25";"FO";"2";"138";"345";"0";"0.600";"0.0";"-";"-";"-";"138";"345";"0.600"
"2025-06-11 08:54:55.099";"2025-06-11";"08:54:55";"F";"3";"157";"335";"25";"0.531";"5.6";"136";"0.894";"0.030";"138";"345";"0.600"
"2025-06-11 08:55:25.094";"2025-06-11";"08:55:25";"F";"4";"163";"317";"45";"0.486";"9.2";"133";"0.837";"0.088";"138";"345";"0.600"
"2025-06-11 08:55:55.075";"2025-06-11";"08:55:55";"F";"5";"167";"296";"65";"0.436";"11.9";"129";"0.772";"0.166";"138";"345";"0.600"
"2025-06-11 08:56:25.071";"2025-06-11";"08:56:25";"F";"6";"175";"277";"90";"0.368";"13.9";"126";"0.675";"0.245";"138";"345";"0.600"
"2025-06-11 08:56:55.057";"2025-06-11";"08:56:55";"F";"7";"181";"258";"125";"0.298";"15.6";"122";"0.566";"0.337";"138";"345";"0.600"
"2025-06-11 08:57:25.046";"2025-06-11";"08:57:25";"F";"8";"190";"240";"190";"0.208";"16.6";"117";"0.407";"0.438";"138";"345";"0.600"
"2025-06-11 08:57:55.036";"2025-06-11";"08:57:55";"F";"9";"197";"229";"285";"0.140";"16.8";"115";"0.281";"0.507";"138";"345";"0.600"
"2025-06-11 08:58:25.026";"2025-06-11";"08:58:25";"F";"10";"201";"225";"420";"0.107";"18.9";"114";"0.216";"0.533";"138";"345";"0.600"
"2025-06-11 08:58:28.452";"2025-06-11";"08:58:28";"SLCE";"";"Light Curve end ";""
"2025-06-11 08:59:04.380";"2025-06-11";"08:59:04";"SLCS";"";"Light Curve start ";"314"
"2025-06-11 08:59:04.380";"2025-06-11";"08:59:04";"REG1";"";"#1: alpha: 0.246, ETRm: 13.844, Ik: 56.258   ( beta: 0.007, ETRmPot: 15.801 )   (Platt et al. 1980) ";""
"2025-06-11 08:59:04.380";"2025-06-11";"08:59:04";"REG2";"";"#1: alpha: 0.195, ETRm: 13.514, Ik: 69.265   (Jassby and Platt 1976) ";""
"2025-06-11 08:59:05.766";"2025-06-11";"08:59:05";"FO";"11";"118";"311";"0";"0.621";"0.0";"-";"-";"-";"118";"311";"0.621"
"2025-06-11 08:59:35.755";"2025-06-11";"08:59:35";"F";"12";"138";"253";"25";"0.455";"4.8";"109";"0.799";"0.229";"118";"311";"0.621"
"2025-06-11 09:00:05.750";"2025-06-11";"09:00:05";"F";"13";"141";"236";"45";"0.403";"7.6";"105";"0.725";"0.318";"118";"311";"0.621"
"2025-06-11 09:00:35.731";"2025-06-11";"09:00:35";"F";"14";"142";"220";"65";"0.355";"9.7";"102";"0.661";"0.414";"118";"311";"0.621"
"2025-06-11 09:01:05.727";"2025-06-11";"09:01:05";"F";"15";"144";"209";"90";"0.311";"11.8";"100";"0.596";"0.488";"118";"311";"0.621"
"2025-06-11 09:01:35.709";"2025-06-11";"09:01:35";"F";"16";"148";"197";"125";"0.249";"13.1";"97";"0.490";"0.579";"118";"311";"0.621"
"2025-06-11 09:02:05.703";"2025-06-11";"09:02:05";"F";"17";"152";"183";"190";"0.169";"13.5";"93";"0.344";"0.699";"118";"311";"0.621"
"2025-06-11 09:02:35.713";"2025-06-11";"09:02:35";"F";"18";"157";"177";"285";"0.113";"13.5";"92";"0.235";"0.757";"118";"311";"0.621"
"2025-06-11 09:03:05.703";"2025-06-11";"09:03:05";"F";"19";"160";"173";"420";"0.075";"13.2";"91";"0.159";"0.798";"118";"311";"0.621"
"2025-06-11 09:03:09.442";"2025-06-11";"09:03:09";"SLCE";"";"Light Curve end ";""
"2025-06-11 09:03:58.282";"2025-06-11";"09:03:58";"SLCS";"";"Light Curve start ";"315"
"2025-06-11 09:03:58.282";"2025-06-11";"09:03:58";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 13.361 )   (Platt et al. 1980) ";""
"2025-06-11 09:03:58.282";"2025-06-11";"09:03:58";"REG2";"";"#1: alpha: 0.200, ETRm: 13.844, Ik: 69.376   (Jassby and Platt 1976) ";""
"2025-06-11 09:03:59.680";"2025-06-11";"09:03:59";"FO";"20";"227";"603";"0";"0.624";"0.0";"-";"-";"-";"227";"603";"0.624"
"2025-06-11 09:04:29.662";"2025-06-11";"09:04:29";"F";"21";"278";"509";"25";"0.454";"4.8";"212";"0.778";"0.185";"227";"603";"0.624"
"2025-06-11 09:04:59.655";"2025-06-11";"09:04:59";"F";"22";"273";"477";"45";"0.428";"8.1";"206";"0.753";"0.264";"227";"603";"0.624"
"2025-06-11 09:05:29.645";"2025-06-11";"09:05:29";"F";"23";"281";"459";"65";"0.388";"10.6";"203";"0.695";"0.314";"227";"603";"0.624"
"2025-06-11 09:05:59.628";"2025-06-11";"09:05:59";"F";"24";"307";"441";"90";"0.304";"11.5";"199";"0.554";"0.367";"227";"603";"0.624"
"2025-06-11 09:06:29.615";"2025-06-11";"09:06:29";"F";"25";"325";"426";"125";"0.237";"12.4";"196";"0.439";"0.415";"227";"603";"0.624"
"2025-06-11 09:06:59.606";"2025-06-11";"09:06:59";"F";"26";"343";"413";"190";"0.169";"13.5";"193";"0.318";"0.460";"227";"603";"0.624"
"2025-06-11 09:07:29.592";"2025-06-11";"09:07:29";"F";"27";"354";"401";"285";"0.117";"14.0";"191";"0.224";"0.504";"227";"603";"0.624"
"2025-06-11 09:07:59.583";"2025-06-11";"09:07:59";"F";"28";"358";"390";"420";"0.082";"14.5";"188";"0.158";"0.546";"227";"603";"0.624"
"2025-06-11 09:08:03.109";"2025-06-11";"09:08:03";"SLCE";"";"Light Curve end ";""
"2025-06-11 09:10:14.300";"2025-06-11";"09:10:14";"SLCS";"";"Light Curve start ";"316"
"2025-06-11 09:10:14.300";"2025-06-11";"09:10:14";"REG1";"";"#1: alpha: 0.229, ETRm: 18.278, Ik: 79.706   ( beta: 0.031, ETRmPot: 27.599 )   (Platt et al. 1980) ";""
"2025-06-11 09:10:14.300";"2025-06-11";"09:10:14";"REG2";"";"#1: alpha: 0.195, ETRm: 17.662, Ik: 90.385   (Jassby and Platt 1976) ";""
"2025-06-11 09:10:15.692";"2025-06-11";"09:10:15";"FO";"29";"136";"365";"0";"0.627";"0.0";"-";"-";"-";"136";"365";"0.627"
"2025-06-11 09:10:45.688";"2025-06-11";"09:10:45";"F";"30";"153";"301";"25";"0.492";"5.2";"126";"0.846";"0.213";"136";"365";"0.627"
"2025-06-11 09:11:15.671";"2025-06-11";"09:11:15";"F";"31";"158";"277";"45";"0.430";"8.1";"122";"0.768";"0.318";"136";"365";"0.627"
"2025-06-11 09:11:45.659";"2025-06-11";"09:11:45";"F";"32";"160";"264";"65";"0.394";"10.8";"119";"0.717";"0.383";"136";"365";"0.627"
"2025-06-11 09:12:15.671";"2025-06-11";"09:12:15";"F";"33";"162";"250";"90";"0.352";"13.3";"116";"0.657";"0.460";"136";"365";"0.627"
"2025-06-11 09:12:45.655";"2025-06-11";"09:12:45";"F";"34";"166";"235";"125";"0.294";"15.4";"113";"0.566";"0.553";"136";"365";"0.627"
